anyth - 0.007257 0.032573
comment - 0.005987 0.026873
companion - 0.007983 0.028502
phone - 0.005806 0.026059
locat - 0.006168 0.026873
weather - 0.008708 0.043160
see - 0.017054 0.042345
minut - 0.006894 0.028502
set - 0.007075 0.027687
poor - 0.005987 0.038274
veri - 0.009615 0.052117
littl - 0.008527 0.032573
multipl - 0.005806 0.030945
she - 0.008345 0.038274
haha - 0.006531 0.026873
airport - 0.009797 0.054560
sooner - 0.005806 0.026059
feb - 0.006168 0.026873
might - 0.006894 0.031759
mayb - 0.005806 0.030130
sit - 0.005987 0.053746
post - 0.006350 0.032573
chanc - 0.009797 0.031759
about - 0.017417 0.084691
chang - 0.014151 0.064332
airway - 0.009978 0.026059
relat - 0.006350 0.029316
did - 0.011792 0.073290
die - 0.005806 0.026873
continu - 0.006713 0.031759
flightat - 0.005806 0.026873
juan - 0.005987 0.026873
nyc - 0.006894 0.030945
okay - 0.006713 0.026059
mile - 0.007438 0.026873
problem - 0.009615 0.036645
snow - 0.007438 0.026873
rapid - 0.005806 0.026873
charg - 0.006531 0.039902
hand - 0.005806 0.026059
hang - 0.005806 0.031759
resolv - 0.006350 0.028502
first - 0.012337 0.047231
desk - 0.006168 0.031759
son - 0.006713 0.026059
quick - 0.009797 0.029316
doe - 0.010341 0.050489
dog - 0.005806 0.026059
again - 0.007801 0.051303
flt - 0.005806 0.026059
requir - 0.005987 0.026059
window - 0.005806 0.026873
flight - 0.023041 0.152280
clear - 0.005987 0.028502
would - 0.021045 0.100977
absolut - 0.006168 0.034202
airfar - 0.006531 0.026059
hard - 0.006531 0.033388
complet - 0.006168 0.033388
delay - 0.010160 0.117264
newark - 0.006894 0.028502
lax - 0.005987 0.027687
miss - 0.008890 0.066775
glad - 0.006350 0.026873
pilot - 0.007983 0.036645
cannot - 0.005806 0.035016
premier - 0.005987 0.026059
hate - 0.005987 0.030945
phone - 0.009253 0.064332
leav - 0.008708 0.046417
leg - 0.005987 0.027687
have - 0.044993 0.247557
due - 0.006894 0.053746
amount - 0.005987 0.026873
media - 0.005987 0.026059
let - 0.008890 0.054560
proper - 0.005806 0.026059
onli - 0.006531 0.027687
flyer - 0.005806 0.028502
termin - 0.006350 0.027687
refresh - 0.005806 0.026059
number - 0.011611 0.043160
storm - 0.005806 0.026873
someon - 0.007438 0.050489
new - 0.008708 0.026873
love - 0.008890 0.026059
lie - 0.005987 0.029316
deliv - 0.006168 0.028502
left - 0.008890 0.042345
call - 0.010160 0.106678
ground - 0.006168 0.035831
came - 0.005987 0.028502
just - 0.016509 0.032573
price - 0.006350 0.030130
someth - 0.007438 0.033388
cant - 0.006168 0.028502
yeah - 0.005806 0.029316
year - 0.009253 0.028502
depart - 0.007075 0.029316
lol - 0.006894 0.026059
brand - 0.005987 0.026059
myself - 0.006168 0.029316
lot - 0.006894 0.030945
ipad - 0.005806 0.026059
omg - 0.006531 0.026059
enjoy - 0.006713 0.026059
paid - 0.005806 0.036645
card - 0.007620 0.028502
care - 0.009071 0.041531
hire - 0.005987 0.030130
your - 0.008527 0.040717
good - 0.007620 0.026059
ticket - 0.015421 0.062704
actual - 0.007438 0.038274
info - 0.008164 0.033388
connect - 0.008890 0.051303
not - 0.007620 0.031759
now - 0.006350 0.026873
folk - 0.005806 0.026873
previous - 0.005987 0.026059
process - 0.006713 0.033388
food - 0.005987 0.034202
earli - 0.007075 0.029316
caus - 0.006713 0.030945
ord - 0.006531 0.033388
initi - 0.005987 0.026059
reimburs - 0.006168 0.027687
speak - 0.006350 0.039902
troubl - 0.006350 0.032573
servic - 0.007257 0.026873
probabl - 0.006531 0.028502
often - 0.005806 0.026059
hotel - 0.006168 0.043160
mileageplus - 0.005987 0.026059
less - 0.006168 0.033388
form - 0.006350 0.030130
round - 0.006168 0.026873
the - 0.169086 0.731270
tho - 0.005987 0.026059
thx - 0.006168 0.032573
speed - 0.005806 0.026059
sever - 0.006168 0.035016
supervisor - 0.005806 0.030945
tix - 0.005987 0.026873
get - 0.006168 0.026059
part - 0.006713 0.027687
some - 0.011974 0.047231
pick - 0.007075 0.032573
compens - 0.005987 0.030945
pass - 0.008527 0.034202
past - 0.006531 0.027687
hello - 0.005806 0.026059
dure - 0.006894 0.030130
never - 0.006350 0.026059
situat - 0.006168 0.029316
pleas - 0.009978 0.032573
team - 0.007438 0.030945
where - 0.006350 0.026059
els - 0.005987 0.029316
track - 0.006350 0.026059
miami - 0.005987 0.030130
that - 0.010704 0.029316
after - 0.011611 0.064332
custom - 0.007075 0.027687
channel - 0.005806 0.026059
staff - 0.008527 0.043160
too - 0.007257 0.038274
bring - 0.008164 0.026873
end - 0.007438 0.026059
sort - 0.006168 0.026873
into - 0.010160 0.037459
book - 0.009978 0.040717
then - 0.005987 0.026059
atlanta - 0.007075 0.026873
tri - 0.013425 0.098534
surpris - 0.006168 0.030945
spend - 0.005987 0.031759
they - 0.008345 0.026873
man - 0.006350 0.026059
may - 0.006713 0.027687
tsa - 0.005806 0.026059
citi - 0.005987 0.027687
onlin - 0.007801 0.036645
still - 0.006350 0.028502
got - 0.007438 0.026059
interview - 0.005987 0.027687
train - 0.005806 0.032573
beat - 0.005987 0.026059
club - 0.006350 0.026059
system - 0.005987 0.046417
away - 0.007257 0.027687
this - 0.009615 0.034202
blue - 0.006531 0.026059
met - 0.005987 0.026059
two - 0.009797 0.049674
twitter - 0.006531 0.030130
apparent - 0.005806 0.026873
been - 0.012155 0.122964
tell - 0.009978 0.051303
shit - 0.005806 0.026873
pdx - 0.006894 0.026059
receipt - 0.006350 0.026059
late - 0.008890 0.052117
eye - 0.005806 0.026059
those - 0.007438 0.030945
fact - 0.005806 0.030130
start - 0.010704 0.036645
control - 0.005987 0.026059
platinum - 0.005987 0.026059
apolog - 0.006168 0.030945
state - 0.005987 0.029316
happi - 0.007620 0.030945
veri - 0.005806 0.026059
address - 0.007075 0.027687
pit - 0.005806 0.026059
never - 0.007983 0.061075
pleas - 0.017417 0.064332
show - 0.009615 0.036645
enough - 0.006531 0.029316
where - 0.011248 0.043974
websit - 0.006350 0.046417
refer - 0.005806 0.026059
fail - 0.005987 0.032573
mom - 0.006168 0.027687
fair - 0.005806 0.027687
through - 0.009253 0.043974
return - 0.007801 0.035016
note - 0.005806 0.026873
noth - 0.006168 0.038274
one - 0.006168 0.026873
flightl - 0.008345 0.094463
flightr - 0.005987 0.026873
and - 0.005806 0.030130
support - 0.005806 0.029316
far - 0.007075 0.033388
messag - 0.007257 0.034202
still - 0.010704 0.079805
money - 0.006531 0.033388
was - 0.006894 0.026059
kind - 0.006350 0.028502
music - 0.006350 0.026059
cancel - 0.016691 0.190554
safe - 0.006531 0.026059
had - 0.006531 0.028502
iad - 0.007075 0.028502
best - 0.013425 0.030130
iah - 0.006531 0.029316
has - 0.006168 0.026059
thank - 0.059144 0.039088
fee - 0.006350 0.030130
few - 0.008708 0.029316
ugh - 0.005806 0.026059
offer - 0.008527 0.039902
gate - 0.006350 0.026059
said - 0.006168 0.047231
fare - 0.007257 0.028502
florida - 0.005806 0.026059
search - 0.005806 0.026059
award - 0.005806 0.026873
weekend - 0.006894 0.026059
addit - 0.005987 0.026059
hey - 0.006713 0.029316
design - 0.005806 0.027687
march - 0.006531 0.026873
whi - 0.007257 0.052117
fix - 0.006350 0.031759
offic - 0.005806 0.026059
same - 0.008164 0.039902
given - 0.006350 0.028502
tmrw - 0.005987 0.026059
fli - 0.028483 0.087134
laptop - 0.005806 0.026873
accommod - 0.005806 0.029316
flt - 0.007801 0.030945
forev - 0.005806 0.026059
fault - 0.005806 0.026873
could - 0.006350 0.026873
for - 0.125000 0.413681
expect - 0.007983 0.029316
reflight - 0.006713 0.030130
happen - 0.007801 0.039902
file - 0.006168 0.035016
month - 0.006713 0.027687
fill - 0.005806 0.028502
though - 0.006713 0.026873
use - 0.011792 0.036645
friday - 0.005806 0.026059
how - 0.011792 0.043160
find - 0.008527 0.043160
crew - 0.010885 0.040717
extra - 0.006350 0.027687
seattl - 0.006168 0.026059
program - 0.005806 0.027687
save - 0.007983 0.026059
except - 0.005987 0.028502
what - 0.011248 0.036645
rather - 0.006350 0.026873
jetblu - 0.008345 0.029316
sign - 0.007075 0.026059
new - 0.013970 0.039088
thank - 0.062046 0.074919
flight - 0.082184 0.497557
week - 0.008527 0.036645
becom - 0.006713 0.026873
behind - 0.005987 0.026059
when - 0.007983 0.029316
done - 0.007801 0.026873
standbi - 0.006713 0.026873
cabin - 0.005806 0.026059
feedback - 0.005806 0.027687
instead - 0.006713 0.032573
name - 0.009071 0.029316
iphon - 0.005987 0.026059
expens - 0.006168 0.026873
purchas - 0.006531 0.033388
possibl - 0.009071 0.030130
wifi - 0.005806 0.026873
attend - 0.008708 0.039902
sinc - 0.007257 0.045603
turn - 0.005987 0.027687
earlier - 0.008164 0.029316
thought - 0.007257 0.028502
question - 0.007801 0.030945
attent - 0.005987 0.026059
explain - 0.006168 0.033388
final - 0.005806 0.026873
overnight - 0.005987 0.028502
status - 0.008708 0.031759
well - 0.008527 0.042345
experi - 0.008345 0.050489
boyfriend - 0.005987 0.026059
becaus - 0.006894 0.061075
pls - 0.005987 0.026873
non - 0.005806 0.030130
not - 0.017054 0.201954
now - 0.014695 0.105863
nice - 0.009253 0.030945
all - 0.007438 0.028502
went - 0.006894 0.030130
could - 0.013425 0.053746
rememb - 0.006168 0.027687
site - 0.007438 0.034202
down - 0.007257 0.036645
bna - 0.005806 0.026873
and - 0.008527 0.026059
ani - 0.009797 0.030130
read - 0.006531 0.028502
alreadi - 0.009434 0.043974
offici - 0.005806 0.027687
real - 0.005987 0.029316
count - 0.005987 0.026059
busi - 0.007075 0.036645
bos - 0.006168 0.026873
were - 0.010341 0.065961
birthday - 0.007257 0.026059
especi - 0.005806 0.026059
unabl - 0.005806 0.028502
today - 0.010885 0.044788
coupl - 0.005987 0.026873
inform - 0.006168 0.026873
thing - 0.008345 0.039902
think - 0.009615 0.044788
enter - 0.006168 0.026873
are - 0.009615 0.029316
get - 0.042816 0.169381
suppos - 0.006350 0.034202
cours - 0.006531 0.029316
vacat - 0.006531 0.030130
also - 0.005806 0.026873
via - 0.009615 0.035016
insid - 0.005987 0.026059
entir - 0.005806 0.035831
orlando - 0.006350 0.028502
servic - 0.019049 0.140065
jfk - 0.007620 0.039902
cabin - 0.005987 0.026873
safeti - 0.006713 0.026873
better - 0.007983 0.036645
wrong - 0.006350 0.031759
bwi - 0.005806 0.029316
attempt - 0.005806 0.026059
yesterday - 0.005987 0.033388
final - 0.009253 0.036645
inflight - 0.006168 0.026873
austin - 0.006713 0.026059
loung - 0.006350 0.026873
airport - 0.006350 0.026873
rent - 0.005806 0.026059
got - 0.018868 0.066775
long - 0.008164 0.039902
close - 0.005806 0.029316
you - 0.006894 0.028502
look - 0.015239 0.041531
mean - 0.006713 0.033388
more - 0.005806 0.027687
southwest - 0.005806 0.026059
watch - 0.007801 0.031759
need - 0.007801 0.027687
custom - 0.019594 0.154723
rebook - 0.007438 0.059446
reward - 0.005806 0.026059
unite - 0.007620 0.048860
voucher - 0.007438 0.030945
lose - 0.005806 0.039088
accept - 0.006350 0.028502
water - 0.005806 0.027687
onli - 0.011067 0.054560
lost - 0.007620 0.053746
guy - 0.019775 0.086319
allow - 0.007438 0.032573
meet - 0.005987 0.026059
special - 0.006531 0.026059
off - 0.008890 0.043974
broken - 0.005806 0.029316
specif - 0.005987 0.026059
dalla - 0.008527 0.032573
rdu - 0.007075 0.026873
access - 0.006350 0.026873
love - 0.018142 0.033388
direct - 0.009071 0.033388
free - 0.009434 0.031759
should - 0.010341 0.057818
person - 0.007075 0.039902
everi - 0.005806 0.026059
just - 0.026488 0.116450
intern - 0.007438 0.028502
old - 0.006531 0.026059
receiv - 0.007257 0.042345
cheap - 0.005987 0.026059
nashvill - 0.006531 0.027687
onto - 0.005987 0.026873
onc - 0.007257 0.034202
one - 0.014514 0.080619
email - 0.010522 0.052117
over - 0.008890 0.078990
baggag - 0.007801 0.067590
check - 0.016509 0.075733
great - 0.020682 0.032573
contest - 0.006350 0.026059
date - 0.007257 0.027687
hope - 0.007801 0.026059
your - 0.037917 0.286645
transport - 0.005806 0.026059
good - 0.014332 0.035831
head - 0.006894 0.029316
was - 0.032293 0.226384
way - 0.014514 0.052932
hear - 0.007801 0.028502
either - 0.006168 0.027687
had - 0.011792 0.096906
has - 0.012881 0.085505
total - 0.006168 0.026873
from - 0.034833 0.139251
mess - 0.005806 0.026873
agent - 0.005987 0.026059
web - 0.005987 0.027687
wed - 0.005987 0.026059
our - 0.015421 0.096906
out - 0.022678 0.087134
announc - 0.006531 0.032573
account - 0.005987 0.028502
her - 0.009071 0.038274
appli - 0.006531 0.028502
told - 0.006894 0.059446
credit - 0.008345 0.036645
hey - 0.006350 0.027687
client - 0.005806 0.026059
own - 0.006168 0.030945
whole - 0.005806 0.031759
certain - 0.005806 0.026059
whi - 0.011067 0.141694
airplan - 0.006350 0.027687
who - 0.009253 0.053746
yes - 0.005987 0.033388
follow - 0.017417 0.033388
plan - 0.007801 0.030945
area - 0.006168 0.027687
regard - 0.005987 0.030130
super - 0.006168 0.027687
claim - 0.007075 0.038274
jet - 0.005987 0.026059
but - 0.008527 0.031759
took - 0.006168 0.034202
famili - 0.007438 0.031759
him - 0.006713 0.030130
his - 0.007438 0.030130
everi - 0.007257 0.036645
main - 0.005806 0.026873
held - 0.006168 0.026873
southwest - 0.007801 0.028502
submit - 0.006350 0.027687
help - 0.022315 0.081433
captain - 0.005806 0.026059
than - 0.008164 0.045603
reach - 0.005806 0.026873
that - 0.033926 0.243485
vega - 0.008890 0.026873
updat - 0.008708 0.042345
arriv - 0.008164 0.037459
readi - 0.007620 0.027687
share - 0.006894 0.031759
wow - 0.006350 0.026059
complaint - 0.005806 0.029316
screen - 0.005806 0.028502
book - 0.014877 0.061889
how - 0.017054 0.100977
everyon - 0.006531 0.033388
them - 0.007983 0.039088
then - 0.007983 0.052932
they - 0.013062 0.101792
incred - 0.006168 0.026059
figur - 0.006713 0.029316
here - 0.008890 0.043160
you - 0.013970 0.055375
carri - 0.006350 0.026059
land - 0.008527 0.038274
pay - 0.007620 0.049674
airlin - 0.007801 0.030945
understand - 0.006350 0.043974
much - 0.011792 0.036645
puerto - 0.005806 0.026059
mexico - 0.006713 0.026059
class - 0.008345 0.032573
club - 0.005987 0.026873
gonna - 0.005806 0.026873
abl - 0.009615 0.036645
repli - 0.006894 0.028502
this - 0.032293 0.140065
both - 0.006713 0.030945
agent - 0.009978 0.076547
mechan - 0.005806 0.035016
everyth - 0.007983 0.027687
middl - 0.005987 0.027687
sleep - 0.005987 0.030130
add - 0.009071 0.031759
can - 0.016147 0.034202
reason - 0.006531 0.032573
counter - 0.006168 0.031759
last - 0.011248 0.056189
space - 0.006168 0.028502
dca - 0.006713 0.027687
problem - 0.005987 0.037459
veri - 0.006350 0.026059
age - 0.005806 0.026059
confirm - 0.009615 0.035016
yall - 0.006713 0.028502
ago - 0.005987 0.030130
boston - 0.007257 0.035016
sfo - 0.006894 0.032573
life - 0.006713 0.026873
detail - 0.006168 0.029316
den - 0.005987 0.026873
polici - 0.007257 0.026873
pic - 0.005987 0.026059
mayb - 0.006894 0.026873
air - 0.006713 0.029316
dfw - 0.008345 0.033388
match - 0.005987 0.029316
compani - 0.007075 0.040717
diego - 0.005987 0.026059
plus - 0.006531 0.029316
togeth - 0.006168 0.027687
pls - 0.006168 0.029316
prevent - 0.005806 0.026059
plz - 0.005987 0.026059
even - 0.009071 0.048860
sjc - 0.006168 0.026059
ever - 0.008164 0.048860
answer - 0.007257 0.038274
thru - 0.007438 0.030945
all - 0.018687 0.078176
like - 0.017417 0.059446
slc - 0.005806 0.027687
without - 0.006168 0.036645
between - 0.006350 0.028502
and - 0.073295 0.421824
ani - 0.020864 0.058632
tweet - 0.008345 0.033388
write - 0.006168 0.027687
line - 0.006168 0.039902
link - 0.007438 0.033388
world - 0.007257 0.026873
app - 0.007257 0.038274
pre - 0.005806 0.027687
realiz - 0.005987 0.026873
must - 0.006350 0.026873
runway - 0.006531 0.026873
video - 0.006168 0.026873
are - 0.033926 0.175896
order - 0.006713 0.026873
countri - 0.006168 0.026873
sister - 0.005987 0.028502
buffalo - 0.005806 0.026059
ice - 0.006168 0.026059
anoth - 0.009615 0.052117
ask - 0.008164 0.036645
realli - 0.010704 0.050489
touch - 0.005987 0.026059
babi - 0.005806 0.026873
put - 0.007983 0.043974
consid - 0.006168 0.028502
las - 0.006531 0.026059
lax - 0.007620 0.030130
nonstop - 0.006350 0.026059
huge - 0.006350 0.026059
back - 0.017598 0.063518
list - 0.005987 0.026059
have - 0.007801 0.026059
take - 0.012518 0.065961
gate - 0.010341 0.078990
condit - 0.005987 0.026059
worri - 0.006531 0.027687
talk - 0.006713 0.042345
mobil - 0.005987 0.028502
gave - 0.007075 0.029316
live - 0.006713 0.028502
social - 0.006168 0.026873
swa - 0.006531 0.026059
worth - 0.005987 0.028502
secur - 0.006168 0.030945
promis - 0.005987 0.028502
flew - 0.007620 0.029316
member - 0.007257 0.032573
treat - 0.006350 0.033388
assign - 0.006350 0.028502
keep - 0.009071 0.038274
call - 0.005806 0.026059
forward - 0.008890 0.027687
luggag - 0.005806 0.054560
sunday - 0.005987 0.027687
option - 0.006713 0.028502
second - 0.007620 0.027687
which - 0.006713 0.035831
open - 0.009434 0.030945
oper - 0.006531 0.026873
wonder - 0.008164 0.029316
place - 0.005806 0.029316
origin - 0.006350 0.030130
prompt - 0.006531 0.026873
rental - 0.006350 0.027687
bad - 0.007075 0.040717
bag - 0.012155 0.106678
houston - 0.005806 0.033388
word - 0.005987 0.026059
work - 0.013970 0.048860
longer - 0.006531 0.029316
what - 0.021771 0.095277
husband - 0.006713 0.032573
beyond - 0.007075 0.026059
san - 0.007801 0.030945
reserv - 0.008527 0.046417
prioriti - 0.006531 0.027687
found - 0.006713 0.030130
bet - 0.005806 0.026059
drink - 0.006713 0.026873
freez - 0.005806 0.026873
till - 0.005806 0.026059
exact - 0.006350 0.029316
guess - 0.005806 0.029316
when - 0.020138 0.109121
while - 0.006531 0.037459
assist - 0.007075 0.033388
time - 0.016509 0.093648
departur - 0.006713 0.034202
give - 0.010522 0.048046
switch - 0.006894 0.030130
befor - 0.008708 0.039088
reward - 0.006168 0.026059
reschedul - 0.005987 0.032573
complain - 0.005806 0.026059
drop - 0.006350 0.031759
plane - 0.014514 0.093648
big - 0.006531 0.030130
destin - 0.006531 0.030130
she - 0.007438 0.028502
the - 0.007257 0.030130
bit - 0.006168 0.026059
profit - 0.005806 0.026873
feel - 0.006713 0.030945
entertain - 0.006531 0.026059
expir - 0.006168 0.027687
did - 0.006894 0.028502
awesom - 0.009978 0.026059
tomorrow - 0.012518 0.049674
drive - 0.006168 0.027687
stay - 0.007075 0.035831
cross - 0.006894 0.026873
room - 0.006168 0.030945
denver - 0.007620 0.035016
seat - 0.013425 0.061075
cust - 0.005806 0.027687
blame - 0.005806 0.028502
unit - 0.006350 0.030945
idea - 0.006894 0.030130
pull - 0.005806 0.027687
pretti - 0.006168 0.029316
step - 0.006350 0.028502
heard - 0.006168 0.028502
doe - 0.006350 0.026059
bird - 0.006713 0.026873
seem - 0.006713 0.032573
seen - 0.006350 0.027687
yea - 0.005806 0.026873
respond - 0.007257 0.035831
friend - 0.007620 0.035831
yes - 0.009071 0.046417
yet - 0.006350 0.031759
respons - 0.009615 0.048860
appreci - 0.010341 0.034202
night - 0.007438 0.030945
deserv - 0.006350 0.026059
tsa - 0.006531 0.028502
jet - 0.006168 0.030130
correct - 0.006168 0.027687
refund - 0.007075 0.044788
but - 0.019594 0.167752
buy - 0.005806 0.027687
summer - 0.005806 0.026059
mco - 0.005806 0.026059
also - 0.007620 0.036645
under - 0.005987 0.027687
select - 0.006168 0.029316
flightlat - 0.006713 0.029316
tell - 0.005806 0.026059
lauderdal - 0.005806 0.026059
push - 0.005806 0.029316
there - 0.006350 0.027687
flown - 0.005806 0.026873
